,orderNo,Salmon,Pork Chop,Sea Bass,Duck Breast,Swordfish,Pork Tenderloin,Filet Mignon,Roast Chicken,rowTotal,,,4253,
2045,126353,0,0,3,0,0,0,2,0,5,,,,
2055,126369,0,0,0,1,1,0,3,0,5,,,,
2082,126418,0,0,0,2,0,2,1,0,5,,,,
2095,126440,0,0,2,0,0,3,0,0,5,,,,
2101,126449,0,0,1,1,2,1,0,0,5,,,,
2108,126463,0,0,2,1,1,0,0,1,5,,,,
2125,126497,0,0,0,1,0,3,0,1,5,,,,
2136,126514,0,0,1,2,0,1,0,1,5,,,,
2154,126548,0,0,0,0,2,0,3,0,5,,,,
2155,126549,0,0,2,0,3,0,0,0,5,,,,
2161,126559,0,0,2,1,0,1,1,0,5,,,,
2199,126626,0,0,1,1,0,2,1,0,5,,,,
2225,126673,0,0,0,1,0,2,2,0,5,,,,
2235,126692,0,0,2,0,1,1,0,1,5,,,,
2236,126693,0,0,1,0,2,0,2,0,5,,,,
2241,126703,0,0,1,1,1,0,2,0,5,,,,
2259,126741,0,0,1,1,0,2,1,0,5,,,,
2263,126747,0,0,0,1,2,1,0,1,5,,,,
2271,126763,0,0,2,0,0,2,1,0,5,,,,
2281,126777,0,0,2,0,0,2,1,0,5,,,,
2330,126871,0,0,1,0,1,2,1,0,5,,,,
2339,126884,0,0,2,0,2,1,0,0,5,,,,
2344,126893,0,0,2,1,0,2,0,0,5,,,,
2356,126920,0,0,2,1,0,2,0,0,5,,,,
2380,126954,0,0,1,0,1,0,3,0,5,,,,
2391,126977,0,0,1,0,1,2,1,0,5,,,,
2413,127021,0,0,0,0,3,0,2,0,5,,,,
2416,127028,0,0,1,1,1,1,1,0,5,,,,
2440,127081,0,0,2,1,0,2,0,0,5,,,,
2450,127097,0,0,0,0,1,1,2,1,5,,,,
2455,127106,0,0,1,0,1,1,1,1,5,,,,
2488,127177,0,0,2,2,0,0,1,0,5,,,,
2527,127239,0,0,1,1,3,0,0,0,5,,,,
2540,127270,0,0,0,2,1,0,2,0,5,,,,
2562,127307,0,0,0,1,2,0,2,0,5,,,,
2574,127324,0,0,1,0,1,1,2,0,5,,,,
2582,127343,0,0,3,1,0,1,0,0,5,,,,
2594,127369,0,0,0,0,0,3,2,0,5,,,,
2640,127463,0,0,1,2,0,0,2,0,5,,,,
2656,127495,0,0,0,1,1,1,2,0,5,,,,
2664,127512,0,0,1,1,0,0,1,2,5,,,,
2679,127545,0,0,0,0,2,1,1,1,5,,,,
2684,127555,0,0,0,2,1,1,1,0,5,,,,
2686,127557,0,0,1,0,0,2,2,0,5,,,,
2698,127573,0,0,1,1,0,0,3,0,5,,,,
2710,127598,0,0,1,0,2,0,2,0,5,,,,
2713,127610,0,0,1,0,0,2,2,0,5,,,,
2727,127637,0,0,0,2,0,0,3,0,5,,,,
2729,127641,0,0,1,1,1,0,2,0,5,,,,
2730,127643,0,0,1,2,0,1,0,1,5,,,,
2740,127661,0,0,1,0,1,0,3,0,5,,,,
2779,127738,0,0,0,0,0,1,4,0,5,,,,
2784,127746,0,0,1,0,1,0,3,0,5,,,,
2785,127747,0,0,0,1,0,1,1,2,5,,,,
2789,127756,0,0,2,1,0,0,2,0,5,,,,
2794,127763,0,0,2,0,1,1,1,0,5,,,,
2795,127764,0,0,1,0,0,1,2,1,5,,,,
2798,127775,0,0,0,1,2,0,2,0,5,,,,
2802,127784,0,0,2,0,0,3,0,0,5,,,,
2827,127838,0,0,1,0,3,1,0,0,5,,,,
2829,127841,0,0,1,1,2,1,0,0,5,,,,
2835,127855,0,0,3,1,0,1,0,0,5,,,,
2886,127953,0,0,1,1,1,1,1,0,5,,,,
2901,127980,0,0,0,0,3,2,0,0,5,,,,
2905,127985,0,0,0,1,1,2,1,0,5,,,,
2936,128042,0,0,1,1,1,0,2,0,5,,,,
2941,128050,0,0,0,2,1,1,1,0,5,,,,
2942,128051,0,0,1,0,1,2,1,0,5,,,,
2947,128057,0,0,1,2,2,0,0,0,5,,,,
2948,128058,0,0,2,1,1,0,1,0,5,,,,
2955,128072,0,0,0,3,0,1,1,0,5,,,,
2961,128088,0,0,1,1,0,2,1,0,5,,,,
2970,128102,0,0,4,0,1,0,0,0,5,,,,
2977,128117,0,0,1,0,2,2,0,0,5,,,,
2982,128126,0,0,1,0,1,1,2,0,5,,,,
2984,128128,0,0,0,1,0,0,4,0,5,,,,
2996,128150,0,0,1,1,0,0,2,1,5,,,,
3019,128199,0,0,2,0,3,0,0,0,5,,,,
3035,128225,0,0,2,0,0,1,2,0,5,,,,
3037,128227,0,0,0,1,1,0,3,0,5,,,,
3070,128299,0,0,2,2,1,0,0,0,5,,,,
3100,128358,0,0,1,2,1,0,1,0,5,,,,
3109,128374,0,0,1,0,0,2,2,0,5,,,,
3111,128379,0,0,1,1,0,1,2,0,5,,,,
3134,128423,0,0,1,1,1,2,0,0,5,,,,
3136,128425,0,0,2,1,2,0,0,0,5,,,,
3141,128434,0,0,1,0,3,1,0,0,5,,,,
3154,128461,0,0,0,1,0,1,0,3,5,,,,
3165,128476,0,0,0,0,2,1,2,0,5,,,,
3182,128512,0,0,1,0,0,2,2,0,5,,,,
3232,128608,0,0,3,0,1,0,1,0,5,,,,
3237,128619,0,0,0,0,0,1,3,1,5,,,,
3239,128622,0,0,0,1,1,2,1,0,5,,,,
3250,128639,0,0,1,1,1,0,2,0,5,,,,
3280,128683,0,0,0,2,0,2,1,0,5,,,,
3288,128693,0,0,0,0,0,1,4,0,5,,,,
3308,128733,0,0,0,1,1,1,0,2,5,,,,
3317,128751,0,0,1,1,2,0,0,1,5,,,,
3336,128800,0,0,1,1,1,0,1,1,5,,,,
3341,128808,0,0,2,0,1,1,1,0,5,,,,
3380,128884,0,0,2,0,1,1,1,0,5,,,,
3407,128934,0,0,1,0,1,1,2,0,5,,,,
3413,128948,0,0,1,1,0,0,3,0,5,,,,
3429,128970,0,0,0,1,1,2,1,0,5,,,,
3450,129007,0,0,0,2,1,1,1,0,5,,,,
3476,129058,0,0,2,1,2,0,0,0,5,,,,
3498,129088,0,0,0,1,1,2,1,0,5,,,,
3557,129196,0,0,2,1,0,1,0,1,5,,,,
3580,129227,0,0,2,0,1,0,0,2,5,,,,
3597,129260,0,0,2,0,1,2,0,0,5,,,,
3609,129280,0,0,1,1,0,2,1,0,5,,,,
3614,129289,0,0,1,1,1,1,1,0,5,,,,
3629,129314,0,0,2,0,1,2,0,0,5,,,,
3649,129347,0,0,2,1,1,1,0,0,5,,,,
3655,129361,0,0,1,1,1,1,1,0,5,,,,
3659,129366,0,0,1,1,1,1,1,0,5,,,,
3665,129378,0,0,1,1,0,1,1,1,5,,,,
3666,129379,0,0,1,2,0,1,1,0,5,,,,
3676,129397,0,0,0,1,0,1,1,2,5,,,,
3678,129401,0,0,1,1,0,1,2,0,5,,,,
3714,129461,0,0,1,0,2,0,2,0,5,,,,
3715,129462,0,0,2,1,0,1,1,0,5,,,,
3736,129506,0,0,0,1,2,0,2,0,5,,,,
3739,129511,0,0,0,0,0,3,2,0,5,,,,
3751,129532,0,0,1,0,2,1,1,0,5,,,,
3753,129537,0,0,0,0,2,1,2,0,5,,,,
3758,129546,0,0,0,1,0,1,1,2,5,,,,
3776,129571,0,0,0,1,1,3,0,0,5,,,,
3777,129572,0,0,0,2,2,0,1,0,5,,,,
3784,129584,0,0,1,1,1,1,1,0,5,,,,
3801,129613,0,0,1,1,0,3,0,0,5,,,,
3810,129634,0,0,2,1,0,2,0,0,5,,,,
3816,129643,0,0,0,0,1,2,2,0,5,,,,
3843,129690,0,0,0,1,0,1,2,1,5,,,,
3859,129714,0,0,1,2,0,1,0,1,5,,,,
3868,129731,0,0,1,1,2,1,0,0,5,,,,
3871,129737,0,0,0,1,2,1,1,0,5,,,,
3876,129746,0,0,2,0,1,0,2,0,5,,,,
3877,129747,0,0,0,2,2,0,1,0,5,,,,
3883,129759,0,0,0,0,0,2,3,0,5,,,,
3888,129768,0,0,1,0,0,3,1,0,5,,,,
3898,129786,0,0,0,1,1,1,1,1,5,,,,
3899,129788,0,0,0,2,2,0,1,0,5,,,,
3913,129814,0,0,0,1,0,2,1,1,5,,,,
3931,129847,0,0,0,0,0,2,3,0,5,,,,
3935,129854,0,0,2,0,0,2,1,0,5,,,,
3950,129881,0,0,1,1,0,0,2,1,5,,,,
3957,129894,0,0,0,1,1,0,3,0,5,,,,
3963,129912,0,0,1,1,0,2,1,0,5,,,,
3973,129932,0,0,0,0,1,1,3,0,5,,,,
3975,129934,0,0,2,1,1,0,0,1,5,,,,
3981,129942,0,0,0,1,0,0,4,0,5,,,,
4009,129994,0,0,0,1,3,1,0,0,5,,,,
4032,130038,0,0,0,1,0,1,1,2,5,,,,
4041,130056,0,0,2,0,0,1,2,0,5,,,,
4044,130061,0,0,0,0,1,1,2,1,5,,,,
4092,130151,0,0,2,1,0,1,1,0,5,,,,
4103,130171,0,0,1,0,0,1,3,0,5,,,,
4107,130181,0,0,2,1,1,0,1,0,5,,,,
4117,130197,0,0,0,0,1,1,2,1,5,,,,
4119,130204,0,0,1,1,1,1,1,0,5,,,,
4125,130213,0,0,2,1,0,0,1,1,5,,,,
4171,130298,0,0,0,1,2,1,1,0,5,,,,
4186,130319,0,0,1,0,1,1,2,0,5,,,,
4192,130334,0,0,3,0,0,0,2,0,5,,,,
4232,130405,0,0,2,1,0,0,1,1,5,,,,
4246,130436,0,0,2,1,1,0,1,0,5,,,,
4291,130531,0,0,1,1,0,1,1,1,5,,,,
4292,130533,0,0,0,0,2,1,2,0,5,,,,
4295,130539,0,0,0,0,1,1,2,1,5,,,,
4316,130580,0,0,0,0,3,0,1,1,5,,,,
4334,130606,0,0,2,1,2,0,0,0,5,,,,
4377,130684,0,0,1,0,1,0,2,1,5,,,,
4397,130719,0,0,1,1,0,1,1,1,5,,,,
4401,130728,0,0,3,0,0,0,1,1,5,,,,
4427,130776,0,0,2,0,1,1,1,0,5,,,,
4448,130833,0,0,1,1,0,0,3,0,5,,,,
4449,130834,0,0,0,0,1,0,4,0,5,,,,
4478,130885,0,0,1,1,2,0,1,0,5,,,,
4482,130892,0,0,2,2,0,0,1,0,5,,,,
4524,130980,0,0,0,2,0,0,3,0,5,,,,
4542,131016,0,0,1,0,0,1,3,0,5,,,,
4574,131072,0,0,2,0,1,1,1,0,5,,,,
4591,131096,0,0,2,0,1,0,2,0,5,,,,
4595,131104,0,0,1,0,1,0,3,0,5,,,,
4610,131138,0,0,0,0,0,3,2,0,5,,,,
4625,131170,0,0,3,0,0,1,1,0,5,,,,
4641,131196,0,0,1,0,1,1,2,0,5,,,,
4660,131233,0,0,0,1,0,1,1,2,5,,,,
4661,131234,0,0,0,1,1,0,1,2,5,,,,
4664,131241,0,0,2,0,0,1,2,0,5,,,,
4690,131286,0,0,2,0,1,1,1,0,5,,,,
4691,131291,0,0,1,1,1,1,1,0,5,,,,
4704,131315,0,0,0,4,0,1,0,0,5,,,,
4728,131371,0,0,0,0,1,3,1,0,5,,,,
4736,131394,0,0,3,0,0,1,1,0,5,,,,
4739,131400,0,0,1,0,3,0,0,1,5,,,,
4765,131448,0,0,0,1,0,2,1,1,5,,,,
4784,131491,0,0,1,2,1,0,1,0,5,,,,
4793,131512,0,0,0,1,2,2,0,0,5,,,,
4806,131534,0,0,1,0,1,0,3,0,5,,,,
4810,131543,0,0,0,2,0,0,3,0,5,,,,
4811,131544,0,0,2,0,1,1,1,0,5,,,,
4829,131586,0,0,2,1,1,0,0,1,5,,,,
4854,131631,0,0,3,0,0,2,0,0,5,,,,
4862,131645,0,0,3,0,1,0,1,0,5,,,,
4879,131680,0,0,1,1,1,0,2,0,5,,,,
4882,131683,0,0,0,3,1,0,1,0,5,,,,
4912,131745,0,0,1,2,0,1,1,0,5,,,,
4936,131779,0,0,1,2,0,1,1,0,5,,,,
4940,131784,0,0,1,2,2,0,0,0,5,,,,
4945,131795,0,0,3,1,0,0,0,1,5,,,,
4971,131849,0,0,2,1,0,1,1,0,5,,,,
4984,131878,0,0,2,1,2,0,0,0,5,,,,
4996,131903,0,0,1,1,0,1,2,0,5,,,,
5025,131961,0,0,2,0,0,1,2,0,5,,,,
5063,132039,0,0,0,0,2,1,1,1,5,,,,
5070,132049,0,0,0,1,0,1,2,1,5,,,,
5084,132076,0,0,2,0,0,3,0,0,5,,,,
5100,132113,0,0,1,0,1,1,1,1,5,,,,
5141,132180,0,0,1,0,1,1,2,0,5,,,,
5142,132181,0,0,0,1,0,1,2,1,5,,,,
5147,132195,0,0,2,0,0,0,3,0,5,,,,
5154,132209,0,0,0,1,3,0,0,1,5,,,,
5191,132273,0,0,1,0,0,2,2,0,5,,,,
5222,132338,0,0,2,0,1,2,0,0,5,,,,
5230,132349,0,0,1,0,0,2,2,0,5,,,,
5231,132351,0,0,1,0,2,0,2,0,5,,,,
5232,132352,0,0,0,1,1,1,1,1,5,,,,
5238,132361,0,0,2,1,0,0,2,0,5,,,,
5240,132364,0,0,1,0,0,4,0,0,5,,,,
5241,132366,0,0,2,1,0,0,2,0,5,,,,
5244,132374,0,0,1,1,1,1,0,1,5,,,,
5285,132444,0,0,0,0,0,1,3,1,5,,,,
5303,132484,0,0,1,1,2,0,1,0,5,,,,
5305,132487,0,0,1,3,0,0,1,0,5,,,,
5347,132558,0,0,1,1,0,0,3,0,5,,,,
5354,132572,0,0,2,1,0,2,0,0,5,,,,
5372,132603,0,0,0,0,0,2,2,1,5,,,,
5415,132677,0,0,2,1,1,1,0,0,5,,,,
5462,132763,0,0,1,2,0,1,1,0,5,,,,
5476,132793,0,0,1,1,0,2,1,0,5,,,,
5496,132833,0,0,1,1,1,0,1,1,5,,,,
5510,132863,0,0,1,0,0,4,0,0,5,,,,
5512,132871,0,0,1,2,0,0,1,1,5,,,,
5535,132910,0,0,1,0,1,1,2,0,5,,,,
5562,132960,0,0,2,2,0,1,0,0,5,,,,
5587,133001,0,0,2,0,0,2,1,0,5,,,,
5590,133010,0,0,0,0,1,1,2,1,5,,,,
5594,133016,0,0,2,1,0,1,1,0,5,,,,
5595,133017,0,0,2,0,1,1,1,0,5,,,,
5598,133022,0,0,0,0,1,3,0,1,5,,,,
5621,133070,0,0,2,1,0,0,1,1,5,,,,
5651,133128,0,0,2,0,1,1,0,1,5,,,,
5656,133140,0,0,1,1,2,1,0,0,5,,,,
5703,133215,0,0,0,1,0,3,1,0,5,,,,
5711,133233,0,0,3,0,0,0,2,0,5,,,,
5754,133318,0,0,2,1,0,1,0,1,5,,,,
5780,133364,0,0,1,1,1,1,1,0,5,,,,
5793,133387,0,0,3,1,0,0,1,0,5,,,,
5829,133448,0,0,2,0,1,1,1,0,5,,,,
5844,133472,0,0,2,1,1,0,0,1,5,,,,
5853,133486,0,0,0,1,3,0,1,0,5,,,,
5860,133496,0,0,0,0,0,0,4,1,5,,,,
5898,133564,0,0,2,1,0,1,1,0,5,,,,
5906,133581,0,0,3,0,0,2,0,0,5,,,,
5909,133586,0,0,0,1,2,1,0,1,5,,,,
5923,133612,0,0,1,0,0,1,3,0,5,,,,
5925,133615,0,0,3,0,0,2,0,0,5,,,,
5962,133681,0,0,1,0,1,2,1,0,5,,,,
5965,133684,0,0,0,2,0,1,2,0,5,,,,
5967,133689,0,0,1,1,0,2,1,0,5,,,,
5971,133694,0,0,2,0,0,2,0,1,5,,,,
5974,133699,0,0,1,2,0,1,1,0,5,,,,
6031,133801,0,0,0,1,0,2,1,1,5,,,,
6040,133822,0,0,2,0,0,1,1,1,5,,,,
6059,133854,0,0,2,1,0,1,1,0,5,,,,
6067,133872,0,0,2,0,0,2,0,1,5,,,,
6128,133989,0,0,1,2,0,2,0,0,5,,,,
6146,134020,0,0,1,0,0,2,2,0,5,,,,
6148,134028,0,0,2,0,0,0,1,2,5,,,,
6155,134038,0,0,4,0,0,0,1,0,5,,,,
6158,134043,0,0,2,1,0,1,0,1,5,,,,
6177,134078,0,0,0,1,0,3,1,0,5,,,,
6186,134096,0,0,0,3,1,0,1,0,5,,,,
6201,134126,0,0,3,0,1,1,0,0,5,,,,
6211,134136,0,0,2,0,0,1,1,1,5,,,,
6238,134184,0,0,0,1,1,1,2,0,5,,,,
6266,134237,0,0,0,0,3,1,1,0,5,,,,
6269,134243,0,0,0,1,1,1,2,0,5,,,,
6289,134276,0,0,1,0,1,2,1,0,5,,,,
6298,134291,0,0,1,2,0,2,0,0,5,,,,
6307,134306,0,0,2,1,1,1,0,0,5,,,,
6311,134316,0,0,1,2,0,1,1,0,5,,,,
6326,134337,0,0,2,0,0,2,1,0,5,,,,
6344,134370,0,0,1,0,0,0,4,0,5,,,,
6359,134397,0,0,1,0,1,2,1,0,5,,,,
6435,134537,0,0,0,0,0,1,3,1,5,,,,
6449,134565,0,0,2,1,1,0,1,0,5,,,,
6450,134567,0,0,0,3,0,1,1,0,5,,,,
6466,134594,0,0,0,0,1,1,2,1,5,,,,
6468,134597,0,0,0,0,0,4,1,0,5,,,,
6470,134600,0,0,0,1,0,1,3,0,5,,,,
6494,134650,0,0,2,0,1,0,1,1,5,,,,
6499,134655,0,0,1,1,1,1,1,0,5,,,,
6500,134660,0,0,0,1,1,2,1,0,5,,,,
6507,134673,0,0,1,0,1,0,3,0,5,,,,
6520,134694,0,0,2,0,0,1,1,1,5,,,,
6522,134697,0,0,1,2,0,0,2,0,5,,,,
6532,134720,0,0,2,0,0,2,1,0,5,,,,
6533,134726,0,0,0,0,0,1,3,1,5,,,,
6534,134730,0,0,1,1,0,0,3,0,5,,,,
6541,134741,0,0,1,3,0,0,1,0,5,,,,
6550,134755,0,0,1,0,0,1,3,0,5,,,,
6579,134799,0,0,2,1,0,0,2,0,5,,,,
6597,134832,0,0,0,0,1,1,3,0,5,,,,
6641,134909,0,0,1,0,1,2,0,1,5,,,,
6661,134952,0,0,0,0,2,0,2,1,5,,,,
6669,134967,0,0,3,2,0,0,0,0,5,,,,
6689,135006,0,0,0,1,3,0,1,0,5,,,,
6707,135044,0,0,0,1,2,0,2,0,5,,,,
6723,135087,0,0,0,2,0,2,1,0,5,,,,
6727,135096,0,0,0,2,0,1,2,0,5,,,,
6742,135130,0,0,1,2,1,1,0,0,5,,,,
6792,135236,0,0,2,0,0,2,0,1,5,,,,
6804,135254,0,0,1,2,1,0,1,0,5,,,,
6818,135281,0,0,1,2,0,2,0,0,5,,,,
6823,135291,0,0,2,1,1,1,0,0,5,,,,
6828,135304,0,0,0,1,2,1,1,0,5,,,,
6860,135355,0,0,0,1,0,1,2,1,5,,,,
6876,135388,0,0,1,1,2,0,0,1,5,,,,
6921,135454,0,0,0,1,1,1,2,0,5,,,,
6930,135469,0,0,2,0,1,0,2,0,5,,,,
6939,135489,0,0,1,1,1,1,1,0,5,,,,
6963,135530,0,0,3,1,0,1,0,0,5,,,,
6990,135583,0,0,1,2,0,0,2,0,5,,,,
7004,135608,0,0,0,1,1,1,2,0,5,,,,
7035,135676,0,0,1,0,1,2,1,0,5,,,,
7051,135710,0,0,2,0,0,1,1,1,5,,,,
7062,135727,0,0,2,2,0,0,1,0,5,,,,
7080,135765,0,0,0,1,1,3,0,0,5,,,,
7085,135777,0,0,0,0,1,3,1,0,5,,,,
7094,135788,0,0,2,1,0,0,1,1,5,,,,
7115,135825,0,0,0,1,1,1,2,0,5,,,,
7134,135861,0,0,0,1,1,1,2,0,5,,,,
7144,135880,0,0,0,0,2,1,2,0,5,,,,
7176,135953,0,0,1,1,1,1,1,0,5,,,,
7185,135969,0,0,2,0,1,1,1,0,5,,,,
7217,136018,0,0,1,0,3,1,0,0,5,,,,
7218,136020,0,0,1,0,1,1,2,0,5,,,,
7261,136104,0,0,1,0,0,3,1,0,5,,,,
7269,136115,0,0,2,0,0,0,3,0,5,,,,
7272,136127,0,0,0,1,0,3,0,1,5,,,,
7298,136172,0,0,0,2,1,0,2,0,5,,,,
7303,136181,0,0,2,0,1,0,2,0,5,,,,
7319,136211,0,0,1,0,2,0,2,0,5,,,,
7328,136230,0,0,0,0,2,1,2,0,5,,,,
7341,136253,0,0,2,0,1,1,0,1,5,,,,
7346,136260,0,0,1,1,0,3,0,0,5,,,,
7349,136267,0,0,0,1,0,0,3,1,5,,,,
7350,136268,0,0,0,0,2,1,2,0,5,,,,
7354,136275,0,0,0,1,2,1,1,0,5,,,,
7394,136359,0,0,0,0,3,1,1,0,5,,,,
7395,136361,0,0,0,1,1,1,2,0,5,,,,
7400,136366,0,0,1,0,0,2,1,1,5,,,,
7408,136379,0,0,2,1,1,0,1,0,5,,,,
7412,136383,0,0,1,1,1,0,1,1,5,,,,
7420,136398,0,0,1,1,0,1,2,0,5,,,,
7434,136422,0,0,0,2,1,1,1,0,5,,,,
7439,136429,0,0,3,0,0,1,1,0,5,,,,
7469,136476,0,0,2,1,0,1,1,0,5,,,,
7474,136484,0,0,3,0,1,1,0,0,5,,,,
7509,136547,0,0,1,3,0,1,0,0,5,,,,
7529,136580,0,0,0,1,0,1,3,0,5,,,,
7546,136608,0,0,1,0,0,1,2,1,5,,,,
7551,136620,0,0,0,0,1,0,3,1,5,,,,
7552,136621,0,0,2,1,0,1,1,0,5,,,,
7564,136647,0,0,3,0,0,0,2,0,5,,,,
7572,136659,0,0,0,1,0,1,3,0,5,,,,
7596,136713,0,0,1,0,0,0,3,1,5,,,,
7632,136781,0,0,1,0,2,1,0,1,5,,,,
7635,136789,0,0,0,2,1,0,1,1,5,,,,
7639,136796,0,0,1,0,1,0,2,1,5,,,,
7654,136828,0,0,0,2,1,0,1,1,5,,,,
7666,136850,0,0,1,0,0,3,1,0,5,,,,
7667,136851,0,0,0,1,1,3,0,0,5,,,,
7728,136975,0,0,1,0,3,1,0,0,5,,,,
7744,137010,0,0,1,1,0,0,2,1,5,,,,
7767,137059,0,0,2,1,0,0,2,0,5,,,,
7784,137081,0,0,1,1,0,0,2,1,5,,,,
7811,137130,0,0,1,2,1,1,0,0,5,,,,
7819,137146,0,0,1,0,0,2,2,0,5,,,,
7825,137159,0,0,1,0,0,2,1,1,5,,,,
7826,137160,0,0,0,0,1,2,2,0,5,,,,
7829,137165,0,0,2,0,0,1,2,0,5,,,,
7838,137192,0,0,2,1,0,1,1,0,5,,,,
7845,137211,0,0,2,0,1,1,1,0,5,,,,
7846,137217,0,0,0,2,0,1,2,0,5,,,,
7856,137236,0,0,0,1,1,1,2,0,5,,,,
7863,137248,0,0,1,0,1,2,0,1,5,,,,
7872,137264,0,0,1,0,1,1,2,0,5,,,,
7883,137278,0,0,0,1,1,1,2,0,5,,,,
7909,137325,0,0,1,0,1,1,2,0,5,,,,
7910,137326,0,0,1,0,1,2,1,0,5,,,,
7912,137330,0,0,2,0,0,1,1,1,5,,,,
7929,137354,0,0,2,0,1,2,0,0,5,,,,
7937,137371,0,0,0,2,2,0,0,1,5,,,,
7959,137408,0,0,0,0,0,3,2,0,5,,,,
7967,137422,0,0,3,0,0,1,1,0,5,,,,
7977,137444,0,0,1,0,1,2,1,0,5,,,,
8009,137495,0,0,0,0,1,2,2,0,5,,,,
8021,137517,0,0,1,1,0,2,0,1,5,,,,
8050,137574,0,0,2,0,0,2,1,0,5,,,,
8051,137576,0,0,2,1,1,1,0,0,5,,,,
8054,137583,0,0,2,0,0,2,1,0,5,,,,
8094,137652,0,0,2,0,1,0,2,0,5,,,,
8106,137672,0,0,0,0,0,2,3,0,5,,,,
8118,137692,0,0,0,0,0,2,3,0,5,,,,
8142,137733,0,0,0,2,1,1,1,0,5,,,,
8146,137741,0,0,1,1,1,0,2,0,5,,,,
8156,137762,0,0,1,0,0,2,2,0,5,,,,
8159,137767,0,0,0,2,1,0,2,0,5,,,,
8167,137778,0,0,0,2,0,2,1,0,5,,,,
8172,137789,0,0,2,0,1,1,1,0,5,,,,
8214,137877,0,0,1,0,0,1,3,0,5,,,,
8225,137904,0,0,2,0,0,1,2,0,5,,,,
8230,137912,0,0,1,1,0,1,2,0,5,,,,
8249,137952,0,0,1,1,0,2,0,1,5,,,,
8271,137996,0,0,2,0,1,2,0,0,5,,,,
8274,138002,0,0,0,0,0,3,1,1,5,,,,
8275,138003,0,0,1,1,2,0,1,0,5,,,,
8276,138004,0,0,0,2,0,1,1,1,5,,,,
8282,138017,0,0,2,1,0,0,1,1,5,,,,
8292,138040,0,0,1,0,0,1,1,2,5,,,,
8293,138042,0,0,1,1,1,0,1,1,5,,,,
8304,138069,0,0,2,1,0,1,1,0,5,,,,
8347,138152,0,0,1,0,1,1,2,0,5,,,,
8361,138186,0,0,0,0,0,3,1,1,5,,,,
8375,138222,0,0,0,1,2,0,2,0,5,,,,
8379,138234,0,0,1,1,1,1,0,1,5,,,,
8384,138245,0,0,0,0,0,1,4,0,5,,,,
8385,138248,0,0,2,0,1,0,2,0,5,,,,
8416,138310,0,0,0,1,2,0,2,0,5,,,,
8426,138335,0,0,1,0,1,0,3,0,5,,,,
8430,138343,0,0,1,0,0,2,2,0,5,,,,
8436,138360,0,0,1,0,0,1,3,0,5,,,,
8443,138370,0,0,0,2,0,2,1,0,5,,,,
8469,138419,0,0,1,0,0,3,1,0,5,,,,
8477,138448,0,0,0,0,0,2,3,0,5,,,,
8492,138473,0,0,1,0,0,2,1,1,5,,,,
8499,138483,0,0,0,0,0,1,3,1,5,,,,
8509,138498,0,0,2,1,0,1,0,1,5,,,,
8527,138539,0,0,1,2,0,0,1,1,5,,,,
8541,138564,0,0,1,1,0,0,2,1,5,,,,
8582,138642,0,0,1,0,3,0,1,0,5,,,,
8586,138652,0,0,1,0,1,1,1,1,5,,,,
8598,138677,0,0,2,1,0,0,2,0,5,,,,
8606,138689,0,0,0,1,0,3,0,1,5,,,,
8610,138695,0,0,1,1,0,3,0,0,5,,,,
8620,138717,0,0,3,0,1,0,1,0,5,,,,
8625,138726,0,0,1,2,0,0,1,1,5,,,,
8636,138745,0,0,1,1,1,0,2,0,5,,,,
8654,138782,0,0,0,0,0,3,2,0,5,,,,
8655,138786,0,0,0,1,1,0,3,0,5,,,,
8656,138787,0,0,1,1,1,1,1,0,5,,,,
8659,138791,0,0,0,1,0,3,1,0,5,,,,
8708,138887,0,0,0,0,2,1,2,0,5,,,,
8730,138938,0,0,1,1,0,1,1,1,5,,,,
8761,138987,0,0,1,1,0,1,2,0,5,,,,
8776,139017,0,0,0,1,0,3,1,0,5,,,,
8779,139024,0,0,2,0,0,1,2,0,5,,,,
8789,139041,0,0,0,2,0,1,2,0,5,,,,
8794,139048,0,0,3,1,0,0,1,0,5,,,,
8827,139103,0,0,1,1,1,1,1,0,5,,,,
8828,139104,0,0,0,0,0,2,3,0,5,,,,
8838,139119,0,0,2,0,1,2,0,0,5,,,,
8839,139122,0,0,1,1,2,1,0,0,5,,,,
8861,139172,0,0,1,0,0,1,2,1,5,,,,
8870,139194,0,0,1,2,0,1,1,0,5,,,,
8873,139197,0,0,0,0,0,1,4,0,5,,,,
8891,139226,0,0,0,0,3,1,1,0,5,,,,
8896,139238,0,0,2,0,1,0,1,1,5,,,,
8899,139245,0,0,2,0,1,0,2,0,5,,,,
8901,139252,0,0,0,2,0,1,2,0,5,,,,
8906,139258,0,0,1,0,0,2,2,0,5,,,,
8925,139299,0,0,0,1,2,1,1,0,5,,,,
8984,139415,0,0,0,1,0,2,1,1,5,,,,
8989,139424,0,0,1,0,1,0,1,2,5,,,,
9001,139450,0,0,1,2,1,0,1,0,5,,,,
9025,139505,0,0,0,0,0,0,4,1,5,,,,
9035,139519,0,0,0,2,0,0,2,1,5,,,,
9039,139528,0,0,2,1,0,1,0,1,5,,,,
9058,139568,0,0,1,0,1,0,2,1,5,,,,
9064,139580,0,0,1,0,1,1,2,0,5,,,,
9070,139598,0,0,0,1,2,1,1,0,5,,,,
9078,139609,0,0,1,1,0,1,0,2,5,,,,
9084,139617,0,0,2,0,0,1,2,0,5,,,,
